dataset,task,sample_id,problem_id,sample_index,fp16_score,kivi_score,patternkv_score,pattern_minus_kivi,pattern_minus_fp16,fp16_correct,kivi_correct,patternkv_correct,input_tokens,fp16_output_tokens,kivi_output_tokens,patternkv_output_tokens,fp16_stop_reason,kivi_stop_reason,patternkv_stop_reason,fp16_hit_max,kivi_hit_max,patternkv_hit_max,quantized_tokens,fp16_residual_tokens,dynamic_pattern_count_k,dynamic_pattern_count_v,assignment_bytes,mask_bytes,centroid_bytes,config_hash,git_commit,error
gsm8k,gsm8k,,74,,1.0,1.0,1.0,0.0,0.0,True,True,True,163,218,217,274,eos,eos,eos,False,False,False,309,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,75,,0.0,0.0,0.0,0.0,0.0,False,False,False,107,191,290,246,eos,eos,eos,False,False,False,225,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,76,,1.0,1.0,1.0,0.0,0.0,True,True,True,125,272,337,427,eos,eos,eos,False,False,False,424,128,4,4,2097152,131072,4718592,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,77,,1.0,1.0,1.0,0.0,0.0,True,True,True,85,250,250,247,eos,eos,eos,False,False,False,204,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,78,,0.0,0.0,0.0,0.0,0.0,False,False,False,83,267,312,324,eos,eos,eos,False,False,False,279,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,79,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,140,185,143,eos,eos,eos,False,False,False,102,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,80,,1.0,1.0,1.0,0.0,0.0,True,True,True,76,191,248,247,eos,eos,eos,False,False,False,195,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,81,,1.0,1.0,1.0,0.0,0.0,True,True,True,97,172,136,132,eos,eos,eos,False,False,False,101,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,82,,1.0,1.0,1.0,0.0,0.0,True,True,True,70,150,156,157,eos,eos,eos,False,False,False,99,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,83,,1.0,1.0,1.0,0.0,0.0,True,True,True,73,136,137,152,eos,eos,eos,False,False,False,97,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,84,,1.0,1.0,1.0,0.0,0.0,True,True,True,65,197,292,215,eos,eos,eos,False,False,False,152,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,85,,1.0,1.0,1.0,0.0,0.0,True,True,True,123,137,189,151,eos,eos,eos,False,False,False,146,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,86,,1.0,0.0,0.0,0.0,-1.0,True,False,False,130,189,2048,263,eos,length,eos,False,True,False,265,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,87,,0.0,0.0,0.0,0.0,0.0,False,False,False,118,524,376,246,eos,eos,eos,False,False,False,236,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,88,,1.0,1.0,1.0,0.0,0.0,True,True,True,78,159,156,158,eos,eos,eos,False,False,False,108,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,89,,0.0,0.0,0.0,0.0,0.0,False,False,False,90,195,2048,201,eos,length,eos,False,True,False,163,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,90,,1.0,1.0,1.0,0.0,0.0,True,True,True,126,239,226,234,eos,eos,eos,False,False,False,232,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,91,,1.0,1.0,1.0,0.0,0.0,True,True,True,78,159,197,157,eos,eos,eos,False,False,False,107,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,92,,1.0,0.0,1.0,1.0,0.0,True,False,True,92,148,2048,145,eos,length,eos,False,True,False,109,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,93,,0.0,1.0,1.0,0.0,1.0,False,True,True,116,229,165,153,eos,eos,eos,False,False,False,141,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,94,,1.0,1.0,1.0,0.0,0.0,True,True,True,92,326,354,350,eos,eos,eos,False,False,False,314,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,95,,1.0,1.0,1.0,0.0,0.0,True,True,True,82,192,188,189,eos,eos,eos,False,False,False,143,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,96,,1.0,1.0,1.0,0.0,0.0,True,True,True,74,148,185,187,eos,eos,eos,False,False,False,133,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,97,,1.0,0.0,1.0,1.0,0.0,True,False,True,94,187,162,229,eos,eos,eos,False,False,False,195,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,98,,0.0,1.0,0.0,-1.0,0.0,False,True,False,133,225,262,345,eos,eos,eos,False,False,False,350,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,99,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,122,231,222,181,eos,eos,eos,False,False,False,175,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,100,,1.0,1.0,1.0,0.0,0.0,True,True,True,134,268,245,255,eos,eos,eos,False,False,False,261,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,101,,1.0,0.0,1.0,1.0,0.0,True,False,True,117,215,240,209,eos,eos,eos,False,False,False,198,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,102,,0.0,1.0,1.0,0.0,1.0,False,True,True,107,306,320,257,eos,eos,eos,False,False,False,236,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,103,,1.0,1.0,1.0,0.0,0.0,True,True,True,104,169,195,166,eos,eos,eos,False,False,False,142,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,104,,1.0,1.0,1.0,0.0,0.0,True,True,True,88,144,185,210,eos,eos,eos,False,False,False,170,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,105,,1.0,1.0,1.0,0.0,0.0,True,True,True,72,157,152,164,eos,eos,eos,False,False,False,108,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,106,,1.0,1.0,1.0,0.0,0.0,True,True,True,86,232,231,233,eos,eos,eos,False,False,False,191,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,107,,0.0,0.0,0.0,0.0,0.0,False,False,False,154,294,2048,394,eos,length,eos,False,True,False,420,128,3,3,2097152,131072,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,108,,0.0,1.0,0.0,-1.0,0.0,False,True,False,119,219,278,301,eos,eos,eos,False,False,False,292,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,109,,1.0,1.0,1.0,0.0,0.0,True,True,True,100,153,195,177,eos,eos,eos,False,False,False,149,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,110,,1.0,1.0,1.0,0.0,0.0,True,True,True,127,227,214,162,eos,eos,eos,False,False,False,161,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,111,,0.0,0.0,1.0,1.0,1.0,False,False,True,111,443,2048,190,eos,length,eos,False,True,False,173,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,112,,1.0,1.0,1.0,0.0,0.0,True,True,True,104,175,248,165,eos,eos,eos,False,False,False,141,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,113,,1.0,1.0,1.0,0.0,0.0,True,True,True,71,131,134,156,eos,eos,eos,False,False,False,99,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,114,,1.0,0.0,1.0,1.0,0.0,True,False,True,120,288,308,288,eos,eos,eos,False,False,False,280,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,115,,1.0,1.0,1.0,0.0,0.0,True,True,True,130,410,391,384,eos,eos,eos,False,False,False,386,128,3,3,2097152,131072,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,116,,1.0,1.0,1.0,0.0,0.0,True,True,True,91,181,210,193,eos,eos,eos,False,False,False,156,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,117,,1.0,1.0,1.0,0.0,0.0,True,True,True,71,100,102,132,eos,eos,eos,False,False,False,75,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,118,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,114,200,196,228,eos,eos,eos,False,False,False,214,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,119,,0.0,0.0,0.0,0.0,0.0,False,False,False,120,448,469,351,eos,eos,eos,False,False,False,343,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,120,,1.0,1.0,1.0,0.0,0.0,True,True,True,82,170,213,155,eos,eos,eos,False,False,False,109,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,121,,1.0,1.0,1.0,0.0,0.0,True,True,True,95,166,177,193,eos,eos,eos,False,False,False,160,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,122,,1.0,1.0,1.0,0.0,0.0,True,True,True,103,249,299,247,eos,eos,eos,False,False,False,222,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,123,,0.0,0.0,0.0,0.0,0.0,False,False,False,78,288,281,257,eos,eos,eos,False,False,False,207,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,124,,1.0,1.0,1.0,0.0,0.0,True,True,True,110,183,204,387,eos,eos,eos,False,False,False,369,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,125,,1.0,1.0,1.0,0.0,0.0,True,True,True,158,214,252,293,eos,eos,eos,False,False,False,323,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,126,,1.0,1.0,1.0,0.0,0.0,True,True,True,96,177,170,161,eos,eos,eos,False,False,False,129,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,127,,1.0,1.0,1.0,0.0,0.0,True,True,True,75,164,135,172,eos,eos,eos,False,False,False,119,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,128,,1.0,1.0,1.0,0.0,0.0,True,True,True,124,267,392,314,eos,eos,eos,False,False,False,310,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,129,,1.0,0.0,1.0,1.0,0.0,True,False,True,98,276,356,298,eos,eos,eos,False,False,False,268,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,130,,1.0,1.0,1.0,0.0,0.0,True,True,True,94,153,161,156,eos,eos,eos,False,False,False,122,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,131,,1.0,1.0,1.0,0.0,0.0,True,True,True,73,158,140,178,eos,eos,eos,False,False,False,123,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,132,,1.0,1.0,1.0,0.0,0.0,True,True,True,100,293,240,233,eos,eos,eos,False,False,False,205,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,133,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,218,255,186,eos,eos,eos,False,False,False,145,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,134,,1.0,1.0,1.0,0.0,0.0,True,True,True,69,164,166,154,eos,eos,eos,False,False,False,95,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,135,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,185,178,163,eos,eos,eos,False,False,False,122,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,136,,1.0,1.0,1.0,0.0,0.0,True,True,True,85,130,138,132,eos,eos,eos,False,False,False,89,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,137,,1.0,1.0,1.0,0.0,0.0,True,True,True,112,310,304,280,eos,eos,eos,False,False,False,264,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,138,,1.0,0.0,1.0,1.0,0.0,True,False,True,112,260,2048,311,eos,length,eos,False,True,False,295,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,139,,1.0,1.0,1.0,0.0,0.0,True,True,True,86,134,120,136,eos,eos,eos,False,False,False,94,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,140,,1.0,1.0,1.0,0.0,0.0,True,True,True,79,176,230,173,eos,eos,eos,False,False,False,124,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,141,,1.0,0.0,1.0,1.0,0.0,True,False,True,80,337,305,508,eos,eos,eos,False,False,False,460,128,4,4,2097152,131072,4718592,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,142,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,163,211,216,eos,eos,eos,False,False,False,175,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,143,,1.0,0.0,1.0,1.0,0.0,True,False,True,98,231,302,237,eos,eos,eos,False,False,False,207,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,144,,0.0,0.0,0.0,0.0,0.0,False,False,False,174,255,230,311,eos,eos,eos,False,False,False,357,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,145,,0.0,1.0,0.0,-1.0,0.0,False,True,False,87,342,249,298,eos,eos,eos,False,False,False,257,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,146,,1.0,1.0,1.0,0.0,0.0,True,True,True,120,187,151,170,eos,eos,eos,False,False,False,162,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,147,,0.0,0.0,0.0,0.0,0.0,False,False,False,166,273,304,264,eos,eos,eos,False,False,False,302,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,148,,1.0,1.0,1.0,0.0,0.0,True,True,True,107,134,150,133,eos,eos,eos,False,False,False,112,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
