absolute_sequence_position,accumulation_metric_schema_version,checkpoint,config,generated_checkpoint,layer,matched_fp16_mode,matched_path_control_version,method,metric_name,metric_value,mode,reference_next_token_id,source_commit,task_key,trajectory_sha256
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,1.7881393432617188e-06,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.0017732562264427543,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.0017732562264427543,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,next_token_KL,1.7929282591921947e-07,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,next_token_JS,8.485270086566743e-08,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,2.1500280126929283e-05,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,0.01953125,pseudo,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,hidden_cosine_loss,1.6093254089355469e-06,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.0017640840960666537,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.0017640840960666537,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,next_token_KL,0.0,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,next_token_JS,0.0,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,target_token_NLL_delta,1.3066455721855164e-06,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
232,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.015625,static,362,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.08724051713943481,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.41599899530410767,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.41599899530410767,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,next_token_KL,0.032562170177698135,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,next_token_JS,0.0094322320073843,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,0.07541172951459885,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,3.8271484375,pseudo,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,hidden_cosine_loss,2.6226043701171875e-06,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.002142464043572545,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.002142464043572545,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,next_token_KL,4.663319941755617e-06,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,next_token_JS,1.1876379630848533e-06,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,target_token_NLL_delta,-0.0005720928311347961,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
616,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.017578125,static,11314,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.12294894456863403,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.4898115396499634,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.4898115396499634,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,next_token_KL,6.148523880256107e-06,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,next_token_JS,1.8051653114525834e-06,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,1.3947231309430208e-05,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,3.8662109375,pseudo,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,hidden_cosine_loss,3.337860107421875e-06,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.0024709089193493128,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.0024709089193493128,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,next_token_KL,2.7681255065914456e-09,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,next_token_JS,1.3531181730641606e-10,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,target_token_NLL_delta,0.0,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
1128,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.01953125,static,17,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.08726656436920166,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.4268375039100647,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.4268375039100647,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,next_token_KL,0.12606628239154816,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,next_token_JS,0.030339326709508896,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,-0.34355807304382324,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,4.41162109375,pseudo,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,hidden_cosine_loss,4.5299530029296875e-06,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.0028274429496377707,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.0028274429496377707,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,next_token_KL,2.123629883499234e-06,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,next_token_JS,4.868403493674123e-07,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,target_token_NLL_delta,-1.3709068298339844e-05,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
2152,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.046875,static,420,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.07485002279281616,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.40107154846191406,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.40107154846191406,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,next_token_KL,0.46956008672714233,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,next_token_JS,0.09241732954978943,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,-0.9236831068992615,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,top1_disagreement,1.0,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,4.91015625,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,hidden_cosine_loss,1.1920928955078125e-06,static,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.0014408827992156148,static,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.0014408827992156148,static,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,next_token_KL,1.0637887498887721e-05,static,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,next_token_JS,2.6005391191574745e-06,static,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,target_token_NLL_delta,-4.5180320739746094e-05,static,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
4200,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p14:s0:seed14042,985f71725748f372cf08d2f249fcbd5c6d3dac5efa97289e418dbb154a727e3d
