kv_type,metric,task,layer,kv_head,count,contrib,weighted_mean
k,range_contraction,gsm8k,16,7,10,7.063373413931142,0.7063373413931142
k,range_contraction,gsm8k,17,0,10,5.5354545210437465,0.5535454521043747
k,range_contraction,gsm8k,17,1,10,7.027734093312999,0.7027734093312998
k,range_contraction,gsm8k,17,2,10,6.950132907543697,0.6950132907543697
k,range_contraction,gsm8k,17,3,10,5.32973865525123,0.532973865525123
k,range_contraction,gsm8k,17,4,10,5.573753623900789,0.5573753623900789
k,range_contraction,gsm8k,17,5,10,6.211272094278863,0.6211272094278864
k,range_contraction,gsm8k,17,6,10,6.975207178267,0.6975207178267
k,range_contraction,gsm8k,17,7,10,6.791687776347876,0.6791687776347877
k,range_contraction,gsm8k,18,0,10,5.902317354725801,0.5902317354725801
k,range_contraction,gsm8k,18,1,10,7.30267432545721,0.730267432545721
k,range_contraction,gsm8k,18,2,10,6.339303131886254,0.6339303131886254
k,range_contraction,gsm8k,18,3,10,6.179476129634056,0.6179476129634056
k,range_contraction,gsm8k,18,4,10,5.644079262606583,0.5644079262606583
k,range_contraction,gsm8k,18,5,10,5.9234512730484346,0.5923451273048435
k,range_contraction,gsm8k,18,6,10,5.843955962214559,0.5843955962214559
k,range_contraction,gsm8k,18,7,10,6.493657859107687,0.6493657859107687
k,range_contraction,gsm8k,19,0,10,5.8127850410892155,0.5812785041089216
k,range_contraction,gsm8k,19,1,10,5.278192386333862,0.5278192386333862
k,range_contraction,gsm8k,19,2,10,6.1534835336165745,0.6153483533616575
k,range_contraction,gsm8k,19,3,10,5.80465287695165,0.580465287695165
k,range_contraction,gsm8k,19,4,10,5.189470180692166,0.5189470180692166
k,range_contraction,gsm8k,19,5,10,5.689486758793115,0.5689486758793115
k,range_contraction,gsm8k,19,6,10,6.578627208048021,0.657862720804802
k,range_contraction,gsm8k,19,7,10,7.537924945242148,0.7537924945242148
k,range_contraction,gsm8k,20,0,10,6.878038588901566,0.6878038588901566
k,range_contraction,gsm8k,20,1,10,6.434538223437103,0.6434538223437103
k,range_contraction,gsm8k,20,2,10,5.769584141146767,0.5769584141146767
k,range_contraction,gsm8k,20,3,10,6.1749674964741885,0.6174967496474189
k,range_contraction,gsm8k,20,4,10,7.463673040170252,0.7463673040170252
k,range_contraction,gsm8k,20,5,10,5.620031769904167,0.5620031769904167
k,range_contraction,gsm8k,20,6,10,5.933221936447277,0.5933221936447277
k,range_contraction,gsm8k,20,7,10,7.688510448399715,0.7688510448399715
k,range_contraction,gsm8k,21,0,10,5.773082351791269,0.5773082351791269
k,range_contraction,gsm8k,21,1,10,7.83564239717831,0.783564239717831
k,range_contraction,gsm8k,21,2,10,5.980075249662762,0.5980075249662762
k,range_contraction,gsm8k,21,3,10,4.9902800315434614,0.49902800315434614
k,range_contraction,gsm8k,21,4,10,5.746031435970521,0.5746031435970521
k,range_contraction,gsm8k,21,5,10,4.966133929832904,0.49661339298329044
k,range_contraction,gsm8k,21,6,10,5.8083536901381425,0.5808353690138143
k,range_contraction,gsm8k,21,7,10,5.379009320270381,0.537900932027038
k,range_contraction,gsm8k,22,0,10,5.411555324810169,0.5411555324810169
k,range_contraction,gsm8k,22,1,10,5.929707271948388,0.5929707271948388
k,range_contraction,gsm8k,22,2,10,6.412497994831194,0.6412497994831194
k,range_contraction,gsm8k,22,3,10,6.319885312662047,0.6319885312662047
k,range_contraction,gsm8k,22,4,10,6.381450625238295,0.6381450625238295
k,range_contraction,gsm8k,22,5,10,6.762002410404875,0.6762002410404875
k,range_contraction,gsm8k,22,6,10,7.430223956092023,0.7430223956092024
k,range_contraction,gsm8k,22,7,10,5.840335295885234,0.5840335295885234
k,range_contraction,gsm8k,23,0,10,8.358031503509105,0.8358031503509105
k,range_contraction,gsm8k,23,1,10,5.672792741924737,0.5672792741924737
k,range_contraction,gsm8k,23,2,10,7.128040881599532,0.7128040881599532
k,range_contraction,gsm8k,23,3,10,6.140163343763404,0.6140163343763404
k,range_contraction,gsm8k,23,4,10,5.323811860906065,0.5323811860906065
k,range_contraction,gsm8k,23,5,10,6.493784561435502,0.6493784561435503
k,range_contraction,gsm8k,23,6,10,6.115840407986266,0.6115840407986266
k,range_contraction,gsm8k,23,7,10,7.624886889912982,0.7624886889912982
k,range_contraction,gsm8k,24,0,10,6.024173057514357,0.6024173057514357
k,range_contraction,gsm8k,24,1,10,6.46138234690185,0.6461382346901849
k,range_contraction,gsm8k,24,2,10,6.835220121173819,0.683522012117382
k,range_contraction,gsm8k,24,3,10,5.6052643005654605,0.560526430056546
k,range_contraction,gsm8k,24,4,10,5.487020293411974,0.5487020293411974
k,range_contraction,gsm8k,24,5,10,4.929632996818566,0.4929632996818566
k,range_contraction,gsm8k,24,6,10,5.503505169843608,0.5503505169843608
k,range_contraction,gsm8k,24,7,10,6.513727278015739,0.6513727278015738
k,range_contraction,gsm8k,25,0,10,6.564563019763106,0.6564563019763107
k,range_contraction,gsm8k,25,1,10,5.1903063998239425,0.5190306399823943
k,range_contraction,gsm8k,25,2,10,6.173467351699243,0.6173467351699242
k,range_contraction,gsm8k,25,3,10,5.179862847590545,0.5179862847590545
k,range_contraction,gsm8k,25,4,10,5.059103005499877,0.5059103005499878
k,range_contraction,gsm8k,25,5,10,6.983488951000359,0.6983488951000358
k,range_contraction,gsm8k,25,6,10,6.208899343425437,0.6208899343425437
k,range_contraction,gsm8k,25,7,10,6.476186118600317,0.6476186118600318
k,range_contraction,gsm8k,26,0,10,6.996021881480019,0.6996021881480019
k,range_contraction,gsm8k,26,1,10,5.50146708769859,0.5501467087698589
k,range_contraction,gsm8k,26,2,10,6.590453929816668,0.6590453929816669
k,range_contraction,gsm8k,26,3,10,5.776696913066607,0.5776696913066607
k,range_contraction,gsm8k,26,4,10,5.285059871841402,0.5285059871841402
k,range_contraction,gsm8k,26,5,10,5.5777456644931975,0.5577745664493198
k,range_contraction,gsm8k,26,6,10,6.444860768301616,0.6444860768301617
k,range_contraction,gsm8k,26,7,10,6.558858376870845,0.6558858376870844
k,range_contraction,gsm8k,27,0,10,6.1788215526529005,0.61788215526529
k,range_contraction,gsm8k,27,1,10,5.805695661516664,0.5805695661516663
k,range_contraction,gsm8k,27,2,10,7.358243466621527,0.7358243466621527
k,range_contraction,gsm8k,27,3,10,5.473559475011624,0.5473559475011623
k,range_contraction,gsm8k,27,4,10,6.432979074663329,0.643297907466333
k,range_contraction,gsm8k,27,5,10,4.795181555574885,0.4795181555574885
k,range_contraction,gsm8k,27,6,10,6.447956325933769,0.6447956325933769
k,range_contraction,gsm8k,27,7,10,7.500151877808107,0.7500151877808107
k,range_contraction,gsm8k,28,0,10,8.125187588892977,0.8125187588892977
k,range_contraction,gsm8k,28,1,10,6.567180592261673,0.6567180592261673
k,range_contraction,gsm8k,28,2,10,6.000017520058767,0.6000017520058767
k,range_contraction,gsm8k,28,3,10,4.995176430804259,0.4995176430804259
k,range_contraction,gsm8k,28,4,10,5.881610940181027,0.5881610940181027
k,range_contraction,gsm8k,28,5,10,6.003706413787894,0.6003706413787894
k,range_contraction,gsm8k,28,6,10,6.981116808260051,0.698111680826005
k,range_contraction,gsm8k,28,7,10,6.928303930437949,0.6928303930437949
k,range_contraction,gsm8k,29,0,10,6.711090721519179,0.671109072151918
k,range_contraction,gsm8k,29,1,10,5.155553024766903,0.5155553024766902
k,range_contraction,gsm8k,29,2,10,6.260167861827806,0.6260167861827806
k,range_contraction,gsm8k,29,3,10,6.505351792463414,0.6505351792463414
k,range_contraction,gsm8k,29,4,10,5.545037319398798,0.5545037319398798
k,range_contraction,gsm8k,29,5,10,4.806100996346674,0.48061009963466744
k,range_contraction,gsm8k,29,6,10,5.91262369053544,0.591262369053544
k,range_contraction,gsm8k,29,7,10,6.2410970186702635,0.6241097018670263
k,range_contraction,gsm8k,30,0,10,6.136784068618329,0.613678406861833
k,range_contraction,gsm8k,30,1,10,7.002146961450175,0.7002146961450175
k,range_contraction,gsm8k,30,2,10,6.046975725591865,0.6046975725591864
k,range_contraction,gsm8k,30,3,10,5.481680755710814,0.5481680755710814
k,range_contraction,gsm8k,30,4,10,4.841289533095634,0.4841289533095634
k,range_contraction,gsm8k,30,5,10,5.72188336660644,0.5721883366606441
k,range_contraction,gsm8k,30,6,10,6.31815221293254,0.631815221293254
k,range_contraction,gsm8k,30,7,10,7.348729362772368,0.7348729362772368
k,range_contraction,gsm8k,31,0,10,6.657653962018879,0.6657653962018879
k,range_contraction,gsm8k,31,1,10,7.280197007338383,0.7280197007338383
k,range_contraction,gsm8k,31,2,10,5.988954593767887,0.5988954593767887
k,range_contraction,gsm8k,31,3,10,6.859347072915755,0.6859347072915755
k,range_contraction,gsm8k,31,4,10,5.17140867140464,0.517140867140464
k,range_contraction,gsm8k,31,5,10,5.489005168893791,0.5489005168893791
k,range_contraction,gsm8k,31,6,10,7.092425628884423,0.7092425628884423
k,range_contraction,gsm8k,31,7,10,6.378972682252394,0.6378972682252394
k,range_contraction,hotpotqa,0,0,633,394.08216976100505,0.6225626694486651
k,range_contraction,hotpotqa,0,1,633,501.82266142505375,0.7927688174171466
k,range_contraction,hotpotqa,0,2,633,490.72492437199077,0.7752368473491166
k,range_contraction,hotpotqa,0,3,633,500.4846366625117,0.7906550342219775
k,range_contraction,hotpotqa,0,4,633,514.3360744044548,0.8125372423451104
k,range_contraction,hotpotqa,0,5,633,464.08147390880987,0.7331460883235543
k,range_contraction,hotpotqa,0,6,633,489.6746577700414,0.7735776584044888
k,range_contraction,hotpotqa,0,7,633,552.5776892438188,0.8729505359302034
k,range_contraction,hotpotqa,1,0,633,512.751701530647,0.8100342836187157
k,range_contraction,hotpotqa,1,1,633,431.8856896165389,0.6822838698523521
k,range_contraction,hotpotqa,1,2,633,344.70371323602205,0.5445556291248373
k,range_contraction,hotpotqa,1,3,633,480.61112776771245,0.7592592855730055
k,range_contraction,hotpotqa,1,4,633,472.85662054170103,0.7470088792127978
k,range_contraction,hotpotqa,1,5,633,494.3022845818881,0.7808882852794441
k,range_contraction,hotpotqa,1,6,633,451.43810521464087,0.7131723621084374
k,range_contraction,hotpotqa,1,7,633,513.578796638054,0.8113409109605908
k,range_contraction,hotpotqa,2,0,633,356.1616982746431,0.5626567113343492
k,range_contraction,hotpotqa,2,1,633,278.61460229019036,0.4401494506954034
k,range_contraction,hotpotqa,2,2,633,415.4850701346488,0.6563745183801719
k,range_contraction,hotpotqa,2,3,633,351.77517693956844,0.5557269777876279
k,range_contraction,hotpotqa,2,4,633,400.4319432470405,0.6325939071833183
k,range_contraction,hotpotqa,2,5,633,511.6325790443233,0.808266317605566
k,range_contraction,hotpotqa,2,6,633,351.3647139621812,0.5550785370650572
k,range_contraction,hotpotqa,2,7,633,310.0804241593297,0.4898584899831433
k,range_contraction,hotpotqa,3,0,633,334.8895143591288,0.529051365496254
k,range_contraction,hotpotqa,3,1,633,477.2354444542629,0.7539264525343806
k,range_contraction,hotpotqa,3,2,633,337.9144125698765,0.5338300356554131
k,range_contraction,hotpotqa,3,3,633,350.5745826999559,0.553830304423311
k,range_contraction,hotpotqa,3,4,633,253.67692440447897,0.4007534350781658
k,range_contraction,hotpotqa,3,5,633,324.3537396954838,0.5124071717148243
k,range_contraction,hotpotqa,3,6,633,396.9591161189708,0.6271076084027976
k,range_contraction,hotpotqa,3,7,633,283.3203111629818,0.4475834299573172
k,range_contraction,hotpotqa,4,0,633,464.03833822449633,0.7330779434826167
k,range_contraction,hotpotqa,4,1,633,393.07367433858207,0.6209694697291975
k,range_contraction,hotpotqa,4,2,633,388.95582510469774,0.6144641786804071
k,range_contraction,hotpotqa,4,3,633,327.97076533569634,0.5181212722522849
k,range_contraction,hotpotqa,4,4,633,357.5171762726553,0.564798066781446
k,range_contraction,hotpotqa,4,5,633,347.1261103257218,0.548382480767333
k,range_contraction,hotpotqa,4,6,633,350.381634139609,0.55352548837221
k,range_contraction,hotpotqa,4,7,633,392.58265857821334,0.6201937734252976
k,range_contraction,hotpotqa,5,0,633,320.32291862586277,0.5060393659176347
k,range_contraction,hotpotqa,5,1,633,349.60996143531463,0.5523064161695334
k,range_contraction,hotpotqa,5,2,633,510.3603544571645,0.806256484134541
k,range_contraction,hotpotqa,5,3,633,362.7855414173045,0.5731209185107496
k,range_contraction,hotpotqa,5,4,633,413.72383949183046,0.6535921634942029
k,range_contraction,hotpotqa,5,5,633,371.4745411632581,0.5868476163716557
k,range_contraction,hotpotqa,5,6,633,291.12153832820223,0.45990764348847113
k,range_contraction,hotpotqa,5,7,633,378.46851796682336,0.5978965528701791
k,range_contraction,hotpotqa,6,0,633,376.1483120855636,0.5942311407354876
k,range_contraction,hotpotqa,6,1,633,358.552529280257,0.5664336955454297
k,range_contraction,hotpotqa,6,2,633,408.04785342888033,0.6446253608671095
k,range_contraction,hotpotqa,6,3,633,430.00471954251464,0.6793123531477324
k,range_contraction,hotpotqa,6,4,633,363.26387558921925,0.5738765807096671
k,range_contraction,hotpotqa,6,5,633,378.3857742671544,0.5977658361250464
k,range_contraction,hotpotqa,6,6,633,358.9763650211463,0.5671032622766924
k,range_contraction,hotpotqa,6,7,633,408.4905018042402,0.6453246474000635
k,range_contraction,hotpotqa,7,0,633,336.1654049995272,0.53106699052058
k,range_contraction,hotpotqa,7,1,633,306.19830042459415,0.4837255930878265
k,range_contraction,hotpotqa,7,2,633,332.2245175110748,0.5248412598911134
k,range_contraction,hotpotqa,7,3,633,338.56987880505426,0.5348655273381584
k,range_contraction,hotpotqa,7,4,633,298.0538621204324,0.4708591818648222
k,range_contraction,hotpotqa,7,5,633,340.95131889294606,0.5386276759762181
k,range_contraction,hotpotqa,7,6,633,377.0905210117827,0.5957196224514735
k,range_contraction,hotpotqa,7,7,633,305.6001381479448,0.4827806289856948
k,range_contraction,hotpotqa,8,0,633,413.5697167651752,0.6533486836732626
k,range_contraction,hotpotqa,8,1,633,400.4214137525797,0.6325772729108684
k,range_contraction,hotpotqa,8,2,633,370.91871348312816,0.5859695315689228
k,range_contraction,hotpotqa,8,3,633,318.0064657571064,0.5023798827126483
k,range_contraction,hotpotqa,8,4,633,300.8164200472213,0.4752234123968741
k,range_contraction,hotpotqa,8,5,633,358.7078951442709,0.5666791392484533
k,range_contraction,hotpotqa,8,6,633,401.66466505068115,0.6345413349931772
k,range_contraction,hotpotqa,8,7,633,479.6304225005223,0.7577099881524839
k,range_contraction,hotpotqa,9,0,633,387.85959886589035,0.6127323836743923
k,range_contraction,hotpotqa,9,1,633,326.8734861692026,0.5163878138534006
k,range_contraction,hotpotqa,9,2,633,337.427342215511,0.5330605722203965
k,range_contraction,hotpotqa,9,3,633,442.8252377255036,0.6995659363752031
k,range_contraction,hotpotqa,9,4,633,322.04179109791596,0.5087548042621105
k,range_contraction,hotpotqa,9,5,633,414.38593310991496,0.654638124976169
k,range_contraction,hotpotqa,9,6,633,387.4061898037571,0.6120160976362672
k,range_contraction,hotpotqa,9,7,633,407.9092797923847,0.6444064451696441
k,range_contraction,hotpotqa,10,0,633,363.6314294385658,0.574457234500104
k,range_contraction,hotpotqa,10,1,633,311.77429020079205,0.4925344236979337
k,range_contraction,hotpotqa,10,2,633,441.4091407501131,0.6973288163508896
k,range_contraction,hotpotqa,10,3,633,445.283305162637,0.7034491392774677
k,range_contraction,hotpotqa,10,4,633,418.7410476717903,0.6615182427674412
k,range_contraction,hotpotqa,10,5,633,333.5174570285029,0.5268838183704627
k,range_contraction,hotpotqa,10,6,633,402.20255369954964,0.6353910800940753
k,range_contraction,hotpotqa,10,7,633,378.4899375595225,0.597930391089293
k,range_contraction,hotpotqa,11,0,633,307.4729339258325,0.4857392321103199
k,range_contraction,hotpotqa,11,1,633,436.13058984466875,0.6889898733723046
k,range_contraction,hotpotqa,11,2,633,329.2928268003894,0.5202098369674397
k,range_contraction,hotpotqa,11,3,633,383.9294534246727,0.6065236231037484
k,range_contraction,hotpotqa,11,4,633,321.1582532179289,0.5073590098229525
k,range_contraction,hotpotqa,11,5,633,329.42355869194563,0.5204163644422521
k,range_contraction,hotpotqa,11,6,633,346.46038559479416,0.5473307829301646
k,range_contraction,hotpotqa,11,7,633,370.3722053869655,0.5851061696476548
k,range_contraction,hotpotqa,12,0,633,337.6326933934661,0.5333849816642435
k,range_contraction,hotpotqa,12,1,633,273.07814014028753,0.4314030649925553
k,range_contraction,hotpotqa,12,2,633,293.18811644062384,0.46317237984300763
k,range_contraction,hotpotqa,12,3,633,344.54123263051474,0.5442989457038148
k,range_contraction,hotpotqa,12,4,633,347.7423457166178,0.5493559963927611
k,range_contraction,hotpotqa,12,5,633,301.31479048357295,0.4760107274622006
k,range_contraction,hotpotqa,12,6,633,360.66817734374445,0.5697759515698965
k,range_contraction,hotpotqa,12,7,633,315.6735131255448,0.4986943335316663
