backend_method,base_seed,config_name,correct,effective_kv_bits_per_element,effective_seed,error,experiment_id,formal_config_hash,formal_key,generated_token_sha256,generated_tokens,generation_config_hash,git_commit,gold_answer,gpu_name,length_truncated,logical_gpu,method,method_config_hash,model_identity,nan_inf_detected,parse_status,parsed_answer,parser_strategy,peak_memory_allocated_bytes,peak_memory_reserved_bytes,phase,physical_gpu,problem_id,prompt_tokens,raw_generation_path,raw_generation_sha256,runtime_seconds,sample_id,selector_task_key,status,stop_reason,timestamp,tokens_per_second,total_tokens,v4_realized_fraction
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,43,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p00,049a9937795ee80cad28ee22f567f2cc28cc461069affce1c6fced3ade0dc8a0,2429,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,204,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,204,boxed,16290310656,18532532224,formal,4,0,154,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p00.txt,a9798d66c090404ec0f5660995e989c874a34cc5f1ff3ac7cceb2eab2471cbac,260.7286,0,aime24:p0:s0:seed43,completed,eos,2026-08-10T22:09:47.711340+00:00,9.3162,2583,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,1043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p01,cc0a32c0d4061df2f8de0ea949721ecbe21e04d96e4603943ed210603db6c026,21610,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,113,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,28,boxed,17519948288,18532532224,formal,4,1,128,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p01.txt,1c121158d1824d6d8283c91f8c9bd9778b0f78524d42e09a7add8bc64f37d3ca,2722.6716,0,aime24:p1:s0:seed1043,completed,eos,2026-08-10T22:55:10.504101+00:00,7.9371,21738,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,2043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p02,54806f6a412c090a8ba67292d22e0beb0d13f9d9256798dc970c4ff76d907b54,13494,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,371,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,67,boxed,17000038400,18532532224,formal,4,2,98,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p02.txt,6c9bd8b7589729dfb7f5c18774c844d45801ce9be58bd60455b1c0bf4db7ec36,1546.2366,0,aime24:p2:s0:seed2043,completed,eos,2026-08-10T23:20:56.826211+00:00,8.727,13592,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,3043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p03,2499616f6c7f2d13e95504479fe36150ffd66a9bc0c8abbb4b5501af6d2313c3,13811,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,385,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,24,boxed,17016543744,18532532224,formal,4,3,103,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p03.txt,889921a076f6086af922becc55462f2c573c21dde53a6cdf54bede0a74373eec,1590.2448,0,aime24:p3:s0:seed3043,completed,eos,2026-08-10T23:47:27.157274+00:00,8.6848,13914,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,4043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p04,ea04ec66166406e7ce7d12598e7950024267073de1f7ecf6016356a6240e0b89,32768,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,110,NVIDIA GeForce RTX 3090,True,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,155,final_answer_nearby_integer,18237939200,18532532224,formal,4,4,87,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p04.txt,9ccfa3882ec93e0d13ef19be91e2fcddf6560af02e200baa5fd7d8e39fff7814,4697.1514,0,aime24:p4:s0:seed4043,completed,length,2026-08-11T01:05:44.488491+00:00,6.9761,32855,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,5043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p05,d68430d3d2fea3382e6d0fe718ccbcb4cf50ff56f7f3b0a401506f3eb1a72383,26424,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,480,tail_integer,17833568256,18532532224,formal,4,5,171,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p05.txt,8e2696b1b4d8ea3df199703c59f1b5b30fc7f70b16165dd24515cb059359eaa0,3560.478,0,aime24:p5:s0:seed5043,completed,eos,2026-08-11T02:05:05.120440+00:00,7.4215,26595,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,6043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p06,0f904f115c9188b2deb3b437c2f6b20b69ea8f43d9f6232770fd9af7bdff2cf4,19192,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,721,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,673,boxed,17363155968,18532532224,formal,4,6,117,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p06.txt,264f2a1679f6b127315cfbff1541290d4123edd0df35fdc6f68f26fad0097fd2,2373.7378,0,aime24:p6:s0:seed6043,completed,eos,2026-08-11T02:44:38.974221+00:00,8.0851,19309,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,7043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p07,1949323aded0ad27799b2a291a39d8cdb5b958c62f184b6c3bbe7af68f46cefb,10392,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,25,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,25,boxed,16793713152,18532532224,formal,4,7,71,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p07.txt,a42cbefe21ba7288c622173de0b52157a15afc5a35daa34701d60a5eb930f69f,1201.4445,0,aime24:p7:s0:seed7043,completed,eos,2026-08-11T03:04:40.492700+00:00,8.6496,10463,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,8043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p08,06f24c29acdb637686b505249792d3b4b3f2680c878bf38c2cb1a85599010b2f,4900,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,809,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,809,boxed,16447117312,18532532224,formal,4,8,118,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p08.txt,1d6bb643be973d898fa65b5a669a424060c815f056f14d130555dd3ca07748fd,550.9723,0,aime24:p8:s0:seed8043,completed,eos,2026-08-11T03:13:51.510586+00:00,8.8934,5018,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,9043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p09,3f57a3760ba08d29dc77b69129b48e25ec67516517540c72f9ade7898a4f134a,5081,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,116,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,116,boxed,16455364096,18532532224,formal,4,9,146,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p09.txt,c83c3b9b4a8a1160666296e0571d68138236f6a3ef7e15fe38cd05af1a1bdfdb,570.6644,0,aime24:p9:s0:seed9043,completed,eos,2026-08-11T03:23:22.221098+00:00,8.9037,5227,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,10043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p10,4232f217a523bca3f25dd805ddcd2f6dd4e039eb5ec8663d7b38cd88e54fb9e4,19407,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,199,final_answer_nearby_integer,17379661312,18532532224,formal,4,10,93,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p10.txt,06fd4033e14414a6847000b5988a65839906b7d360b828922f2774a06f545542,2423.603,0,aime24:p10:s0:seed10043,completed,eos,2026-08-11T04:03:45.938851+00:00,8.0075,19500,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,11043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p11,eca020cb0a29fe3681666d49a964591ac98d56f1ed31208ff872717c625ea1a1,3821,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,294,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,294,boxed,16372835328,18532532224,formal,4,11,75,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p11.txt,7ca1b05ec756fad7ab4a9bd4b1dbec9628c6e4284361c564ca013865913b2a8a,453.4662,0,aime24:p11:s0:seed11043,completed,eos,2026-08-11T04:11:19.450459+00:00,8.4262,3896,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,12043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p12,586e84dae63af5c66299c9a9b9b79103032447e30e792a482792bd533ff6ce36,9166,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,540,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,540,boxed,16711200768,18532532224,formal,4,12,64,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p12.txt,11195467c7a4d5490498b671f0241171f538d69e69695732178980cebeb428d9,1042.825,0,aime24:p12:s0:seed12043,completed,eos,2026-08-11T04:28:42.342425+00:00,8.7896,9230,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,13043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p13,0c275cd5ed5ed3da76c050dceff06dafb04cda41435a1a44f99cb5a84cca0fee,9566,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,197,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,197,boxed,16744213504,18532532224,formal,4,13,113,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p13.txt,dcc84d256ccd0fafd003de04d4ca28f8cd9de9c59e775c4c305bc642031c66e6,1110.8449,0,aime24:p13:s0:seed13043,completed,eos,2026-08-11T04:47:13.257066+00:00,8.6115,9679,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,14043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p14,ff4623d37952ef21fb285544b89a313d515f59990ffaab8de67dc4ad532585e5,13301,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,480,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,960,boxed,16983533056,18532532224,formal,4,14,104,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p14.txt,737c46477b13e6dbffa6a8f5bcd145c4d15bb29a246477cd1d6485b9228b7583,1596.675,0,aime24:p14:s0:seed14043,completed,eos,2026-08-11T05:13:50.020005+00:00,8.3304,13405,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,15043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p15,1bddfb1da382e3e50a0610952a116bf8aea5c3e5a088df4e2944dffe8007dcc9,17534,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,73,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,229,boxed,17255862784,18532532224,formal,4,15,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p15.txt,94ad0e1925d81b48fe7a8020b146a0834caa86dba9d8ba2f218c6d0dffd5db96,2156.1373,0,aime24:p15:s0:seed15043,completed,eos,2026-08-11T05:49:46.262245+00:00,8.1321,17654,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,16043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p16,ddd0437e2250ddfbd0cb6d9d40f41129a7668ae5e8f93c86cfb3265bdac9438f,6791,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,468,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,468,boxed,16562638336,18532532224,formal,4,16,74,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p16.txt,476f28f453c9bbe326267d551bbc4703b3bbfd8fa14f2b44a6708cfd43a77da1,768.2122,0,aime24:p16:s0:seed16043,completed,eos,2026-08-11T06:02:34.531779+00:00,8.84,6865,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,17043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p17,953abab45e4c477b9e6ca4bc6e1d753aaaac73abf06b75cad69710f2dc115aa3,12704,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,601,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,7,boxed,16942277632,18532532224,formal,4,17,102,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p17.txt,0f64beada634a1294ac8ba53da67f76302ab822e2438bd7355973a75fa548079,1503.0216,0,aime24:p17:s0:seed17043,completed,eos,2026-08-11T06:27:37.639394+00:00,8.4523,12806,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,18043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p18,d71ab2907b8716360f0862a940fdf23b369a9902aac8dcae5113f5423678e69c,11929,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,23,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,23,boxed,16901010432,18532532224,formal,4,18,219,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p18.txt,1a2696c036a7127a6469359368c1b09447efff78781c0f49668af30cc3cc9390,1461.8995,0,aime24:p18:s0:seed18043,completed,eos,2026-08-11T06:51:59.620940+00:00,8.1599,12148,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,19043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p19,5d4d69ea68cab7f993194470bff1a6bd35b483d78ed8468d9d38e866edaf4685,5856,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,321,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,321,boxed,16504878080,18532532224,formal,4,19,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p19.txt,f7a0a9ddc69fdbaf457c658fe90d4838182442d9d4a1af21409452834f7befa4,667.4749,0,aime24:p19:s0:seed19043,completed,eos,2026-08-11T07:03:07.147502+00:00,8.7734,5934,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,20043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p20,fe0e17857afa9382795354a662f0d303685841bfc6cf880b89c02f5598f46938,32768,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,211,NVIDIA GeForce RTX 3090,True,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,27,tail_integer,18246185472,18553503744,formal,4,20,164,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p20.txt,2dbbc8b9025d82a5af60a08b706d6b5fdfb821f03c1ee78fcb627c6f395c0a3d,4885.595,0,aime24:p20:s0:seed20043,completed,length,2026-08-11T08:24:32.947313+00:00,6.7071,32932,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,21043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p21,0bbddfdcb7c8933bc43ddb6d7f7a5c0c73f6d3d9cbc371274342ddaf39b4425a,19351,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,315,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,132,boxed,17379663360,18553503744,formal,4,21,182,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p21.txt,90112088fcd067d3034e0f0d42d577029000419ca5080d37b464078368b7e385,2556.2329,0,aime24:p21:s0:seed21043,completed,eos,2026-08-11T09:07:09.299468+00:00,7.5701,19533,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,22043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p22,29295eaedfdda4b258fcf3e80d32d43c577aa81ad078079735e4922135a90e7e,8100,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,236,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,236,boxed,16645181440,18553503744,formal,4,22,97,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p22.txt,99d8dcee2c886e15f928fffc350df325262bbca2560dceb6bc116bb61b9716aa,902.0345,0,aime24:p22:s0:seed22043,completed,eos,2026-08-11T09:22:11.399228+00:00,8.9797,8197,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,23043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p23,727df837bc97274c0101a79524454e145f4ef99633b4ad642b366ebb3ddadbde,16312,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,45,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,45,boxed,17181599232,18553503744,formal,4,23,152,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p23.txt,97fd7d4331eb76446504f86cffdb19872770a9b15f3fc9b30ad84ae2d886e274,2004.7158,0,aime24:p23:s0:seed23043,completed,eos,2026-08-11T09:55:36.214773+00:00,8.1368,16464,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,24043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p24,f5ba5b4ac49cd5bf41c37b03dfba25d87f040c6ffb433dae4a2140aaeb49e666,3316,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,33,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,33,boxed,16348087296,18553503744,formal,4,24,166,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p24.txt,120d683e72ccc1546981380b569e3b613306bca308740bf41f1f605ac6a42a67,359.902,0,aime24:p24:s0:seed24043,completed,eos,2026-08-11T10:01:36.154285+00:00,9.2136,3482,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,25043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p25,5c704da4fde6c8256980919303af2a64b56b17f9dda50f25fbc0da6ff207a3f4,32768,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,80,NVIDIA GeForce RTX 3090,True,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,100,tail_integer,18237939200,18553503744,formal,4,25,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p25.txt,a4ff80229f3e497e49e2bac4428aec2c28efa550a93d883beed19573c611d50a,4690.1035,0,aime24:p25:s0:seed25043,completed,length,2026-08-11T11:19:46.429463+00:00,6.9866,32846,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,26043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p26,7337678aceea098385bb212c8ab46e7e386ee33f6a2d550611cc445c8371e4c0,6762,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,55,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,55,boxed,16562638336,18553503744,formal,4,26,81,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p26.txt,8d36b7cfc2509412cb3072cfc79fb565366a7101e32807ed53a36fc4b9cc97c3,747.3069,0,aime24:p26:s0:seed26043,completed,eos,2026-08-11T11:32:13.791609+00:00,9.0485,6843,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,27043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p27,0f64746ce50dbcb138ba7a12e4c460dffb78e7a9896044fffa229a1ef989705c,10320,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,699,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,699,boxed,16793713152,18553503744,formal,4,27,91,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p27.txt,8a4e5c55aa57e23acafc871439aca90edf4eb762e6128a65800fa3dd75434349,1238.7572,0,aime24:p27:s0:seed27043,completed,eos,2026-08-11T11:52:52.618864+00:00,8.3309,10411,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,28043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p28,f3f0ac85c3e4fe5f6fa8d61fcd39902b79448e15fa6570574e26147a6a275b99,23753,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,127,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,4,final_answer_nearby_integer,17676505600,18553503744,formal,4,28,396,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p28.txt,97c20d5938578e049e3a166eec16478a33c04cb513fba70522a8cb34a60d9e33,3065.5781,0,aime24:p28:s0:seed28043,completed,eos,2026-08-11T12:43:58.329528+00:00,7.7483,24149,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_causal_v4_b025,False,2.50048828125,29043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed43:p29,9ef7e2d19dc1629576bd6901e639694300db9b680ccf314b1dde75f5e11d21c5,13201,fda7c0ebafea3955,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,902,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,2,boxed,16975288320,18553503744,formal,4,29,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed43/p29.txt,3aa24cf3bf9fa0856d6d9a284a048f757e7774a10ffc4cd610b00ce16fffe542,1549.9193,0,aime24:p29:s0:seed29043,completed,eos,2026-08-11T13:09:48.341208+00:00,8.5172,13321,0.25
patternkv,44,pattern_rolling_k2v2_s16_r128_causal_v4_b025,True,2.50048828125,44,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,CAUSAL_V4_25:seed44:p00,37297b7c835d07569e5730c9b8e2b908fd515b081e579b8ecb76f26328ad2d28,3450,fda7c0ebafea3955,96e042ddde0b833209ede6e3308391c9cd322d9e,204,NVIDIA GeForce RTX 3090,False,cuda:0,CAUSAL_V4_25,df086b3089b7912d,DeepSeek-R1-Distill-Llama-8B,False,parsed,204,boxed,16356332032,16462643200,formal,5,0,154,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/CAUSAL_V4_25/seed44/p00.txt,4b135b81f87768fb7fa03fc397856080d5ea6ca25552b7660b9363000dd56704,370.2733,0,aime24:p0:s0:seed44,completed,eos,2026-08-11T01:06:05.375348+00:00,9.3174,3604,0.25
