method,base_seed,effective_seed,problem_id,selector_task_key,layer,v4_tokens,total_tokens,fraction,generation_config_hash,formal_config_hash
CAUSAL_V4_25,42,5042,5,aime24:p5:s0:seed5042,31,5920,23680,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,0,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,1,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,2,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,3,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,4,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,5,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,6,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,7,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,8,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,9,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,10,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,11,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,12,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,13,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,14,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,15,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,16,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,17,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,18,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,19,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,20,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,21,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,22,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,23,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,24,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,25,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,26,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,27,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,28,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,29,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,30,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,6042,6,aime24:p6:s0:seed6042,31,2144,8576,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,0,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,1,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,2,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,3,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,4,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,5,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,6,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,7,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,8,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,9,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,10,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,11,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,12,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,13,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,14,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,15,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,16,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,17,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,18,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,19,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,20,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,21,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,22,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,23,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,24,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,25,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,26,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,27,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,28,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,29,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,30,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,7042,7,aime24:p7:s0:seed7042,31,512,2048,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,0,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,1,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,2,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,3,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,4,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,5,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,6,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,7,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,8,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,9,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,10,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,11,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,12,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,13,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,14,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,15,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,16,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,17,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,18,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,19,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,20,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,21,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,22,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,23,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,24,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,25,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,26,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,27,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,28,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,29,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,30,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,8042,8,aime24:p8:s0:seed8042,31,2464,9856,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,0,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,1,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,2,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,3,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,4,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,5,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,6,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,7,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,8,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,9,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,10,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,11,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,12,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,13,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,14,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,15,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,16,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,17,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,18,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,19,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,20,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,21,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,22,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,23,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,24,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,25,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,26,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,27,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,28,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,29,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,30,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,9042,9,aime24:p9:s0:seed9042,31,640,2560,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,0,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,1,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,2,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,3,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,4,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,5,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,6,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,7,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,8,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,9,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,10,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,11,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,12,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,13,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,14,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,15,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,16,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,17,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,18,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,19,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,20,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,21,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,22,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,23,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,24,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,25,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,26,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,27,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,28,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,29,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,30,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,10042,10,aime24:p10:s0:seed10042,31,4128,16512,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,0,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,1,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,2,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,3,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,4,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,5,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,6,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,7,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,8,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,9,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,10,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,11,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,12,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,13,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,14,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,15,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,16,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,17,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,18,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,19,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,20,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,21,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,22,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,23,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,24,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,25,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,26,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,27,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,28,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,42,11042,11,aime24:p11:s0:seed11042,29,1280,5120,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
