backend,chunk_k_tokens_match,chunk_v_tokens_match,decode_position,k_assignment_tokens_match,k_centroid_count_match,k_centroid_update_count_match,layer,legacy_cache_kind,legacy_chunk_k_tokens,legacy_chunk_v_tokens,legacy_k_assignment_tokens,legacy_k_centroid_count,legacy_k_centroid_update_count,legacy_packed_k_tokens,legacy_packed_v_tokens,legacy_pending_k_tokens,legacy_pending_v_tokens,legacy_recent_k_tokens,legacy_recent_v_tokens,legacy_sink_tokens,legacy_total_tokens,legacy_v_assignment_tokens,legacy_v_centroid_count,legacy_v_centroid_update_count,legacy_v_gate_tokens,packed_k_tokens_match,packed_v_tokens_match,pending_k_tokens_match,pending_v_tokens_match,recent_k_tokens_match,recent_v_tokens_match,segmented_cache_kind,segmented_chunk_k_tokens,segmented_chunk_v_tokens,segmented_k_assignment_tokens,segmented_k_centroid_count,segmented_k_centroid_update_count,segmented_packed_k_tokens,segmented_packed_v_tokens,segmented_pending_k_tokens,segmented_pending_v_tokens,segmented_recent_k_tokens,segmented_recent_v_tokens,segmented_sink_tokens,segmented_total_tokens,segmented_v_assignment_tokens,segmented_v_centroid_count,segmented_v_centroid_update_count,segmented_v_gate_tokens,sink_tokens_match,task_key,total_tokens_match,v_assignment_tokens_match,v_centroid_count_match,v_centroid_update_count_match,v_gate_tokens_match
reference,True,True,2048,True,True,True,30,legacy_tuple_chunked,104,104,2048,48,16,2048,2048,104,104,0,0,0,2152,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,104,104,2048,48,16,2048,2048,104,104,0,0,0,2152,2048,48,16,2048,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,2048,True,True,True,31,legacy_tuple_chunked,104,104,2048,48,16,2048,2048,104,104,0,0,0,2152,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,104,104,2048,48,16,2048,2048,104,104,0,0,0,2152,2048,48,16,2048,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,0,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,1,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,2,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,3,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,4,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,5,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,6,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,7,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,8,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,9,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,10,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,11,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,12,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,13,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,14,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,15,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,16,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,17,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,18,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,19,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,20,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,21,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,22,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,23,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,24,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,25,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,26,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,27,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,28,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,29,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,30,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
reference,True,True,4096,True,True,True,31,legacy_tuple_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,104,104,4096,64,32,4096,4096,104,104,0,0,0,4200,4096,64,32,4096,True,aime24:p14:s0:seed14042,True,True,True,True,True
