path	git_status	category	approx_diff_size	likely_originating_task	scientific_system_purpose	should_commit	proposed_commit_group	reason	file_type	bytes
reports/system_bi_kproj_ragged_decode_fix_v1/independent_flush_postfix.json	??	FINAL_REPORT	186 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	186
reports/system_bi_kproj_ragged_decode_fix_v1/preflight.json	??	FINAL_REPORT	2707 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2707
reports/system_bi_kproj_ragged_decode_fix_v1/production_fix.md	??	FINAL_REPORT	694 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (365)	694
reports/system_bi_kproj_ragged_decode_fix_v1/recent_k_postfix.json	??	FINAL_REPORT	2090 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2090
reports/system_bi_kproj_ragged_decode_fix_v1/regression_summary.md	??	FINAL_REPORT	291 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	291
reports/system_bi_kproj_ragged_decode_fix_v1/root_cause_evidence.md	??	FINAL_REPORT	592 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (568)	592
reports/system_bi_kproj_ragged_decode_fix_v1/step1_layer0_postfix.json	??	FINAL_REPORT	8607 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	8607
reports/system_bi_kproj_ragged_decode_fix_v1/system_invariants.json	??	FINAL_REPORT	263 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	263
reports/system_dynamic_add_remove_batching_v1/dynamic_sequence.json	??	FINAL_REPORT	511 bytes	dynamic add/remove batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	511
reports/system_dynamic_add_remove_batching_v1/final_gate.json	??	FINAL_REPORT	2198 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	2198
reports/system_dynamic_add_remove_batching_v1/full_pytest.txt	??	FINAL_REPORT	384 bytes	dynamic add/remove batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	384
reports/system_dynamic_add_remove_batching_v1/git_state.txt	??	FINAL_REPORT	548 bytes	dynamic add/remove batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	548
reports/system_dynamic_add_remove_batching_v1/lifecycle_regression.txt	??	GENERATED_LOG	365 bytes	request lifecycle / dynamic batching	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	365
reports/system_dynamic_add_remove_batching_v1/ragged_regression.txt	??	GENERATED_LOG	773 bytes	dynamic add/remove batching	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	773
reports/system_dynamic_add_remove_batching_v1/runtime_env.txt	??	FINAL_REPORT	455 bytes	dynamic add/remove batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	455
reports/system_dynamic_add_remove_batching_v1/survivor_trajectory.json	??	FINAL_REPORT	487 bytes	dynamic add/remove batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	487
reports/system_dynamic_add_remove_batching_v1/targeted_pytest.txt	??	FINAL_REPORT	1043 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	1043
reports/system_first_late_step_persistent_divergence_v1/b2_16step_postfix.json	??	FINAL_REPORT	58 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	58
reports/system_first_late_step_persistent_divergence_v1/b2_16step_postfix.md	??	FINAL_REPORT	80 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	80
reports/system_first_late_step_persistent_divergence_v1/b2_reorder_postfix.json	??	FINAL_REPORT	38 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	38
reports/system_first_late_step_persistent_divergence_v1/b2_stepwise_semantic_timeline.json	??	FINAL_REPORT	117555 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	117555
reports/system_first_late_step_persistent_divergence_v1/b2_stepwise_semantic_timeline.md	??	FINAL_REPORT	2107 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	2107
reports/system_first_late_step_persistent_divergence_v1/b2_transition_timeline.json	??	FINAL_REPORT	3235945 bytes	recent K ownership forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	3235945
reports/system_first_late_step_persistent_divergence_v1/b2_transition_timeline.md	??	FINAL_REPORT	1229 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	1229
reports/system_first_late_step_persistent_divergence_v1/b4_postfix.json	??	FINAL_REPORT	38 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	38
reports/system_first_late_step_persistent_divergence_v1/environment.md	??	FINAL_REPORT	5285 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	5285
reports/system_first_late_step_persistent_divergence_v1/final_gate.json	??	FINAL_REPORT	3275 bytes	batch-invariant K projection	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	3275
reports/system_first_late_step_persistent_divergence_v1/first_bad_component.json	??	FINAL_REPORT	104257 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	104257
reports/system_first_late_step_persistent_divergence_v1/first_bad_layer.json	??	FINAL_REPORT	170 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	170
reports/system_first_late_step_persistent_divergence_v1/first_bad_step.json	??	FINAL_REPORT	165 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	165
reports/system_first_late_step_persistent_divergence_v1/first_bad_step_input_output.json	??	FINAL_REPORT	1006 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	1006
reports/system_first_late_step_persistent_divergence_v1/independent_flush_postfix.json	??	FINAL_REPORT	38 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	38
reports/system_first_late_step_persistent_divergence_v1/peer_content_control.json	??	FINAL_REPORT	165 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	165
reports/system_first_late_step_persistent_divergence_v1/peer_length_control.json	??	FINAL_REPORT	165 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	165
reports/system_first_late_step_persistent_divergence_v1/persistent_state_breakdown.json	??	FINAL_REPORT	99288 bytes	V causal importance mapping	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	99288
reports/system_first_late_step_persistent_divergence_v1/preflight.json	??	FINAL_REPORT	9715 bytes	request-invariant fixed-split softmax	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	9715
reports/system_first_late_step_persistent_divergence_v1/production_fix_state.md	??	FINAL_REPORT	230 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	230
reports/system_first_late_step_persistent_divergence_v1/regression_summary.md	??	FINAL_REPORT	109 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	109
reports/system_first_late_step_persistent_divergence_v1/reorder_control.json	??	FINAL_REPORT	165 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	165
reports/system_first_late_step_persistent_divergence_v1/system_invariants.json	??	FINAL_REPORT	305 bytes	late-step divergence forensic	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	305
reports/system_full_decode_batch_invariance_oracle_v1/attention_batch_invariance_audit.md	??	FINAL_REPORT	397 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (360)	397
reports/system_full_decode_batch_invariance_oracle_v1/attention_batch_shape_oracle.json	??	FINAL_REPORT	345 bytes	full decode batch invariance oracle	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	345
reports/system_full_decode_batch_invariance_oracle_v1/b2_16step_full_bi.json	??	FINAL_REPORT	5019 bytes	batch-invariant K projection	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	5019
reports/system_full_decode_batch_invariance_oracle_v1/b2_16step_full_bi.md	??	FINAL_REPORT	381 bytes	full decode batch invariance oracle	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	381
reports/system_full_decode_batch_invariance_oracle_v1/current_worktree_fix_state.md	??	FINAL_REPORT	161 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	161
reports/system_full_decode_batch_invariance_oracle_v1/decode_operator_bi_coverage_manifest.json	??	FINAL_REPORT	219 bytes	full decode batch invariance oracle	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	219
reports/system_full_decode_batch_invariance_oracle_v1/decode_operator_bi_coverage_manifest.md	??	FINAL_REPORT	259 bytes	full decode batch invariance oracle	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	259
reports/system_full_decode_batch_invariance_oracle_v1/environment.md	??	FINAL_REPORT	232 bytes	full decode batch invariance oracle	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	ASCII text	232
reports/system_full_decode_batch_invariance_oracle_v1/final_gate.json	??	FINAL_REPORT	2861 bytes	recent K ownership forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2861
reports/system_full_decode_batch_invariance_oracle_v1/full_bi_coverage.json	??	FINAL_REPORT	219 bytes	full decode batch invariance oracle	Scientific report/evidence artifact.	yes	D_serving_scaling_forensic_infra	semantic source/test/report artifact	JSON text data	219
