kv_type,metric,task,layer,kv_head,rank,score,count,contrib
k,range_contraction,gsm8k,23,5,116,0.6493784561435503,10,6.493784561435502
k,range_contraction,gsm8k,18,7,117,0.6493657859107687,10,6.493657859107687
k,range_contraction,gsm8k,2,0,118,0.6476882454344213,10,6.476882454344213
k,range_contraction,gsm8k,25,7,119,0.6476186118600318,10,6.476186118600317
k,range_contraction,gsm8k,6,5,120,0.6475573040111463,10,6.475573040111463
k,range_contraction,gsm8k,11,2,121,0.6464248625122052,10,6.464248625122052
k,range_contraction,gsm8k,24,1,122,0.6461382346901849,10,6.46138234690185
k,range_contraction,gsm8k,27,6,123,0.6447956325933769,10,6.447956325933769
k,range_contraction,gsm8k,26,6,124,0.6444860768301617,10,6.444860768301616
k,range_contraction,gsm8k,7,1,125,0.6441320254109998,10,6.441320254109998
k,range_contraction,gsm8k,20,1,126,0.6434538223437103,10,6.434538223437103
k,range_contraction,gsm8k,27,4,127,0.643297907466333,10,6.432979074663329
k,range_contraction,gsm8k,22,2,128,0.6412497994831194,10,6.412497994831194
k,range_contraction,gsm8k,8,5,129,0.6405492900568334,10,6.405492900568333
k,range_contraction,gsm8k,22,4,130,0.6381450625238295,10,6.381450625238295
k,range_contraction,gsm8k,31,7,131,0.6378972682252394,10,6.378972682252394
k,range_contraction,gsm8k,5,5,132,0.6357112114051828,10,6.357112114051828
k,range_contraction,gsm8k,18,2,133,0.6339303131886254,10,6.339303131886254
k,range_contraction,gsm8k,22,3,134,0.6319885312662047,10,6.319885312662047
k,range_contraction,gsm8k,30,6,135,0.631815221293254,10,6.31815221293254
k,range_contraction,gsm8k,16,6,136,0.6313493337954881,10,6.313493337954881
k,range_contraction,gsm8k,7,6,137,0.6292753358867843,10,6.292753358867843
k,range_contraction,gsm8k,29,2,138,0.6260167861827806,10,6.260167861827806
k,range_contraction,gsm8k,13,3,139,0.6254458792854731,10,6.254458792854731
k,range_contraction,gsm8k,15,6,140,0.6248996776730272,10,6.248996776730272
k,range_contraction,gsm8k,29,7,141,0.6241097018670263,10,6.2410970186702635
k,range_contraction,gsm8k,4,2,142,0.6239116175978965,10,6.239116175978965
k,range_contraction,gsm8k,13,2,143,0.6230594809304015,10,6.230594809304016
k,range_contraction,gsm8k,15,4,144,0.6225155667109873,10,6.225155667109873
k,range_contraction,gsm8k,3,5,145,0.6214180306697992,10,6.214180306697992
k,range_contraction,gsm8k,17,5,146,0.6211272094278864,10,6.211272094278863
k,range_contraction,gsm8k,25,6,147,0.6208899343425437,10,6.208899343425437
k,range_contraction,gsm8k,5,4,148,0.6203779227274765,10,6.203779227274765
k,range_contraction,gsm8k,3,7,149,0.6202434493993119,10,6.202434493993119
k,range_contraction,gsm8k,18,3,150,0.6179476129634056,10,6.179476129634056
k,range_contraction,gsm8k,27,0,151,0.61788215526529,10,6.1788215526529005
k,range_contraction,gsm8k,20,3,152,0.6174967496474189,10,6.1749674964741885
k,range_contraction,gsm8k,25,2,153,0.6173467351699242,10,6.173467351699243
k,range_contraction,gsm8k,19,2,154,0.6153483533616575,10,6.1534835336165745
k,range_contraction,gsm8k,23,3,155,0.6140163343763404,10,6.140163343763404
k,range_contraction,gsm8k,30,0,156,0.613678406861833,10,6.136784068618329
k,range_contraction,gsm8k,23,6,157,0.6115840407986266,10,6.115840407986266
k,range_contraction,gsm8k,8,2,158,0.6101264314282833,10,6.101264314282833
k,range_contraction,gsm8k,14,5,159,0.6079602798714338,10,6.079602798714338
k,range_contraction,gsm8k,3,3,160,0.6071533389300631,10,6.0715333893006305
k,range_contraction,gsm8k,30,2,161,0.6046975725591864,10,6.046975725591865
k,range_contraction,gsm8k,14,3,162,0.6033871236880929,10,6.033871236880929
k,range_contraction,gsm8k,24,0,163,0.6024173057514357,10,6.024173057514357
k,range_contraction,gsm8k,0,4,164,0.602251495184172,10,6.022514951841719
k,range_contraction,gsm8k,12,0,165,0.6008217642757784,10,6.008217642757784
k,range_contraction,gsm8k,28,5,166,0.6003706413787894,10,6.003706413787894
k,range_contraction,gsm8k,28,2,167,0.6000017520058767,10,6.000017520058767
k,range_contraction,gsm8k,0,5,168,0.5995196927971609,10,5.995196927971609
k,range_contraction,gsm8k,5,1,169,0.5990351765493335,10,5.990351765493335
k,range_contraction,gsm8k,31,2,170,0.5988954593767887,10,5.988954593767887
k,range_contraction,gsm8k,21,2,171,0.5980075249662762,10,5.980075249662762
k,range_contraction,gsm8k,14,4,172,0.5955489693804141,10,5.955489693804141
k,range_contraction,gsm8k,12,4,173,0.5952030800610182,10,5.952030800610181
k,range_contraction,gsm8k,12,3,174,0.5945707789161864,10,5.9457077891618635
k,range_contraction,gsm8k,20,6,175,0.5933221936447277,10,5.933221936447277
k,range_contraction,gsm8k,22,1,176,0.5929707271948388,10,5.929707271948388
k,range_contraction,gsm8k,18,5,177,0.5923451273048435,10,5.9234512730484346
k,range_contraction,gsm8k,29,6,178,0.591262369053544,10,5.91262369053544
k,range_contraction,gsm8k,18,0,179,0.5902317354725801,10,5.902317354725801
k,range_contraction,gsm8k,7,4,180,0.58920682570016,10,5.8920682570016005
k,range_contraction,gsm8k,28,4,181,0.5881610940181027,10,5.881610940181027
k,range_contraction,gsm8k,13,4,182,0.5863983079620922,10,5.8639830796209225
k,range_contraction,gsm8k,15,5,183,0.5863772169384098,10,5.863772169384099
k,range_contraction,gsm8k,15,1,184,0.5859712388825812,10,5.859712388825812
k,range_contraction,gsm8k,18,6,185,0.5843955962214559,10,5.843955962214559
k,range_contraction,gsm8k,22,7,186,0.5840335295885234,10,5.840335295885234
k,range_contraction,gsm8k,10,1,187,0.5816169955205875,10,5.816169955205876
k,range_contraction,gsm8k,19,0,188,0.5812785041089216,10,5.8127850410892155
k,range_contraction,gsm8k,21,6,189,0.5808353690138143,10,5.8083536901381425
k,range_contraction,gsm8k,27,1,190,0.5805695661516663,10,5.805695661516664
k,range_contraction,gsm8k,19,3,191,0.580465287695165,10,5.80465287695165
k,range_contraction,gsm8k,12,2,192,0.5787071990222337,10,5.787071990222337
k,range_contraction,gsm8k,26,3,193,0.5776696913066607,10,5.776696913066607
k,range_contraction,gsm8k,21,0,194,0.5773082351791269,10,5.773082351791269
k,range_contraction,gsm8k,20,2,195,0.5769584141146767,10,5.769584141146767
k,range_contraction,gsm8k,9,4,196,0.5766487666063782,10,5.766487666063782
k,range_contraction,gsm8k,13,1,197,0.5756357488063972,10,5.756357488063973
k,range_contraction,gsm8k,4,4,198,0.5747736023122254,10,5.747736023122254
k,range_contraction,gsm8k,21,4,199,0.5746031435970521,10,5.746031435970521
k,range_contraction,gsm8k,15,3,200,0.5735236742888563,10,5.7352367428885636
k,range_contraction,gsm8k,30,5,201,0.5721883366606441,10,5.72188336660644
k,range_contraction,gsm8k,11,4,202,0.5713307346728695,10,5.713307346728696
k,range_contraction,gsm8k,16,0,203,0.5697415746826922,10,5.6974157468269215
k,range_contraction,gsm8k,9,3,204,0.569203429347364,10,5.69203429347364
k,range_contraction,gsm8k,19,5,205,0.5689486758793115,10,5.689486758793115
k,range_contraction,gsm8k,14,7,206,0.5687744885586177,10,5.687744885586177
k,range_contraction,gsm8k,8,4,207,0.5687350900882857,10,5.687350900882857
k,range_contraction,gsm8k,1,2,208,0.5684401903895753,10,5.684401903895752
k,range_contraction,gsm8k,23,1,209,0.5672792741924737,10,5.672792741924737
k,range_contraction,gsm8k,15,0,210,0.56646254446894,10,5.664625444689399
k,range_contraction,gsm8k,16,2,211,0.5657413547799759,10,5.657413547799759
k,range_contraction,gsm8k,13,0,212,0.5646622001091901,10,5.646622001091901
k,range_contraction,gsm8k,18,4,213,0.5644079262606583,10,5.644079262606583
k,range_contraction,gsm8k,16,5,214,0.5641942249211751,10,5.641942249211751
k,range_contraction,gsm8k,20,5,215,0.5620031769904167,10,5.620031769904167
k,range_contraction,gsm8k,11,0,216,0.5617235439349378,10,5.617235439349378
k,range_contraction,gsm8k,16,1,217,0.5612056289266054,10,5.612056289266054
k,range_contraction,gsm8k,24,3,218,0.560526430056546,10,5.6052643005654605
k,range_contraction,gsm8k,5,6,219,0.5597931518763695,10,5.597931518763694
k,range_contraction,gsm8k,26,5,220,0.5577745664493198,10,5.5777456644931975
k,range_contraction,gsm8k,17,4,221,0.5573753623900789,10,5.573753623900789
k,range_contraction,gsm8k,29,4,222,0.5545037319398798,10,5.545037319398798
k,range_contraction,gsm8k,16,4,223,0.55422128094244,10,5.5422128094244005
k,range_contraction,gsm8k,17,0,224,0.5535454521043747,10,5.5354545210437465
k,range_contraction,gsm8k,24,6,225,0.5503505169843608,10,5.503505169843608
k,range_contraction,gsm8k,26,1,226,0.5501467087698589,10,5.50146708769859
k,range_contraction,gsm8k,31,5,227,0.5489005168893791,10,5.489005168893791
k,range_contraction,gsm8k,24,4,228,0.5487020293411974,10,5.487020293411974
k,range_contraction,gsm8k,30,3,229,0.5481680755710814,10,5.481680755710814
k,range_contraction,gsm8k,27,3,230,0.5473559475011623,10,5.473559475011624
k,range_contraction,gsm8k,7,3,231,0.5450526021680507,10,5.450526021680507
k,range_contraction,gsm8k,13,5,232,0.5426006560077303,10,5.426006560077303
k,range_contraction,gsm8k,22,0,233,0.5411555324810169,10,5.411555324810169
k,range_contraction,gsm8k,15,2,234,0.5393679488905962,10,5.3936794889059625
k,range_contraction,gsm8k,3,0,235,0.5390480553745609,10,5.3904805537456095
k,range_contraction,gsm8k,21,7,236,0.537900932027038,10,5.379009320270381
k,range_contraction,gsm8k,17,3,237,0.532973865525123,10,5.32973865525123
k,range_contraction,gsm8k,23,4,238,0.5323811860906065,10,5.323811860906065
k,range_contraction,gsm8k,26,4,239,0.5285059871841402,10,5.285059871841402
k,range_contraction,gsm8k,19,1,240,0.5278192386333862,10,5.278192386333862
k,range_contraction,gsm8k,25,1,241,0.5190306399823943,10,5.1903063998239425
k,range_contraction,gsm8k,19,4,242,0.5189470180692166,10,5.189470180692166
k,range_contraction,gsm8k,25,3,243,0.5179862847590545,10,5.179862847590545
k,range_contraction,gsm8k,31,4,244,0.517140867140464,10,5.17140867140464
k,range_contraction,gsm8k,29,1,245,0.5155553024766902,10,5.155553024766903
k,range_contraction,gsm8k,16,3,246,0.514841119396674,10,5.14841119396674
k,range_contraction,gsm8k,25,4,247,0.5059103005499878,10,5.059103005499877
k,range_contraction,gsm8k,28,3,248,0.4995176430804259,10,4.995176430804259
k,range_contraction,gsm8k,12,5,249,0.4993585253031581,10,4.993585253031581
k,range_contraction,gsm8k,21,3,250,0.49902800315434614,10,4.9902800315434614
k,range_contraction,gsm8k,21,5,251,0.49661339298329044,10,4.966133929832904
k,range_contraction,gsm8k,24,5,252,0.4929632996818566,10,4.929632996818566
k,range_contraction,gsm8k,30,4,253,0.4841289533095634,10,4.841289533095634
k,range_contraction,gsm8k,29,5,254,0.48061009963466744,10,4.806100996346674
k,range_contraction,gsm8k,27,5,255,0.4795181555574885,10,4.795181555574885
k,range_contraction,gsm8k,12,1,256,0.4513370697921674,10,4.513370697921674
k,range_contraction,hotpotqa,0,7,1,0.8729505359302034,633,552.5776892438188
k,range_contraction,hotpotqa,0,4,2,0.8125372423451104,633,514.3360744044548
k,range_contraction,hotpotqa,1,7,3,0.8113409109605908,633,513.578796638054
k,range_contraction,hotpotqa,1,0,4,0.8100342836187157,633,512.751701530647
k,range_contraction,hotpotqa,2,5,5,0.808266317605566,633,511.6325790443233
k,range_contraction,hotpotqa,5,2,6,0.806256484134541,633,510.3603544571645
k,range_contraction,hotpotqa,25,3,7,0.7955990418410323,633,503.6141934853734
k,range_contraction,hotpotqa,0,1,8,0.7927688174171466,633,501.82266142505375
k,range_contraction,hotpotqa,0,3,9,0.7906550342219775,633,500.4846366625117
k,range_contraction,hotpotqa,1,5,10,0.7808882852794441,633,494.3022845818881
k,range_contraction,hotpotqa,25,1,11,0.7795499059287823,633,493.45509045291914
k,range_contraction,hotpotqa,27,1,12,0.7764275654542252,633,491.47864893252455
k,range_contraction,hotpotqa,0,2,13,0.7752368473491166,633,490.72492437199077
k,range_contraction,hotpotqa,0,6,14,0.7735776584044888,633,489.6746577700414
k,range_contraction,hotpotqa,24,4,15,0.7663748206462287,633,485.11526146906283
k,range_contraction,hotpotqa,1,3,16,0.7592592855730055,633,480.61112776771245
k,range_contraction,hotpotqa,20,0,17,0.7592170773713758,633,480.58440997608085
k,range_contraction,hotpotqa,8,7,18,0.7577099881524839,633,479.6304225005223
k,range_contraction,hotpotqa,3,1,19,0.7539264525343806,633,477.2354444542629
k,range_contraction,hotpotqa,1,4,20,0.7470088792127978,633,472.85662054170103
k,range_contraction,hotpotqa,26,3,21,0.7455208708195524,633,471.9147112287767
k,range_contraction,hotpotqa,0,5,22,0.7331460883235543,633,464.08147390880987
k,range_contraction,hotpotqa,4,0,23,0.7330779434826167,633,464.03833822449633
k,range_contraction,hotpotqa,1,6,24,0.7131723621084374,633,451.43810521464087
k,range_contraction,hotpotqa,13,2,25,0.7124477369759892,633,450.97941750580117
k,range_contraction,hotpotqa,16,2,26,0.7117600484442564,633,450.54411066521436
k,range_contraction,hotpotqa,22,0,27,0.7078540026622943,633,448.07158368523227
k,range_contraction,hotpotqa,23,3,28,0.7061701794042629,633,447.00572356289837
k,range_contraction,hotpotqa,13,3,29,0.7051688074194213,633,446.3718550964937
k,range_contraction,hotpotqa,27,5,30,0.7041977447631675,633,445.75717243508507
k,range_contraction,hotpotqa,10,3,31,0.7034491392774677,633,445.283305162637
k,range_contraction,hotpotqa,16,6,32,0.7018476762265344,633,444.2695790513963
k,range_contraction,hotpotqa,9,3,33,0.6995659363752031,633,442.8252377255036
k,range_contraction,hotpotqa,24,5,34,0.6992439925382554,633,442.6214472767157
k,range_contraction,hotpotqa,10,2,35,0.6973288163508896,633,441.4091407501131
k,range_contraction,hotpotqa,21,7,36,0.6934907936895797,633,438.97967240550395
k,range_contraction,hotpotqa,11,1,37,0.6889898733723046,633,436.13058984466875
k,range_contraction,hotpotqa,1,1,38,0.6822838698523521,633,431.8856896165389
k,range_contraction,hotpotqa,6,3,39,0.6793123531477324,633,430.00471954251464
k,range_contraction,hotpotqa,14,5,40,0.6731444896606694,633,426.10046195520374
k,range_contraction,hotpotqa,24,6,41,0.669896772362084,633,424.0446569051992
k,range_contraction,hotpotqa,23,1,42,0.6690760630235952,633,423.5251478939358
k,range_contraction,hotpotqa,22,3,43,0.666971897023542,633,422.1932108159021
k,range_contraction,hotpotqa,18,4,44,0.6664067033516462,633,421.8354432215921
k,range_contraction,hotpotqa,15,7,45,0.666148456261392,633,421.67197281346114
k,range_contraction,hotpotqa,20,3,46,0.6658280918805792,633,421.46918216040666
k,range_contraction,hotpotqa,15,3,47,0.6651795776878592,633,421.05867267641486
k,range_contraction,hotpotqa,13,5,48,0.6651045825534463,633,421.0112007563315
k,range_contraction,hotpotqa,26,7,49,0.663434600462779,633,419.95410209293914
k,range_contraction,hotpotqa,22,7,50,0.6629112172463553,633,419.6228005169429
k,range_contraction,hotpotqa,10,4,51,0.6615182427674412,633,418.7410476717903
k,range_contraction,hotpotqa,30,5,52,0.6579923982235403,633,416.509188075501
k,range_contraction,hotpotqa,23,7,53,0.6564345048881929,633,415.52304159422613
k,range_contraction,hotpotqa,2,2,54,0.6563745183801719,633,415.4850701346488
k,range_contraction,hotpotqa,17,6,55,0.6563100222853996,633,415.44424410665795
k,range_contraction,hotpotqa,9,5,56,0.654638124976169,633,414.38593310991496
k,range_contraction,hotpotqa,5,4,57,0.6535921634942029,633,413.72383949183046
k,range_contraction,hotpotqa,18,5,58,0.653412749621142,633,413.6102705101829
k,range_contraction,hotpotqa,8,0,59,0.6533486836732626,633,413.5697167651752
k,range_contraction,hotpotqa,21,1,60,0.6481806375625876,633,410.2983435771179
k,range_contraction,hotpotqa,15,4,61,0.6475855454430028,633,409.9216502654208
k,range_contraction,hotpotqa,6,7,62,0.6453246474000635,633,408.4905018042402
k,range_contraction,hotpotqa,6,2,63,0.6446253608671095,633,408.04785342888033
k,range_contraction,hotpotqa,9,7,64,0.6444064451696441,633,407.9092797923847
k,range_contraction,hotpotqa,14,7,65,0.6390695571922937,633,404.5310297027219
k,range_contraction,hotpotqa,30,3,66,0.6360867565166629,633,402.6429168750476
k,range_contraction,hotpotqa,10,6,67,0.6353910800940753,633,402.20255369954964
k,range_contraction,hotpotqa,8,6,68,0.6345413349931772,633,401.66466505068115
k,range_contraction,hotpotqa,31,1,69,0.6343245588881798,633,401.52744577621786
k,range_contraction,hotpotqa,13,0,70,0.6331467849525799,633,400.7819148749831
k,range_contraction,hotpotqa,2,4,71,0.6325939071833183,633,400.4319432470405
k,range_contraction,hotpotqa,8,1,72,0.6325772729108684,633,400.4214137525797
k,range_contraction,hotpotqa,20,6,73,0.6315175958078584,633,399.75063814637434
k,range_contraction,hotpotqa,17,7,74,0.629244542248539,633,398.31179524332515
k,range_contraction,hotpotqa,3,6,75,0.6271076084027976,633,396.9591161189708
k,range_contraction,hotpotqa,13,4,76,0.6231443853739049,633,394.4503959416818
